date,tournament,neutral,oc,total,btts,pH,pD,pA,p_o25,p_btts,rps,fav,comp,fav_oc,fb
2021-08-21,Friendly,True,1,0,0,0.3279801758651791,0.2557774231516302,0.41624240098319054,0.5109306285603858,0.5499155230053447,0.14041436606840255,0.41624240098319054,Friendly,0,4
2021-08-22,Friendly,True,0,3,1,0.23849106305061557,0.24317103527272588,0.5183379016766584,0.5109301248524569,0.5275134585606227,0.4242850206841714,0.5183379016766584,Friendly,0,5
2021-08-26,Friendly,True,0,3,0,0.48475384955134637,0.2486742075840243,0.26657194286462915,0.5110340008202956,0.5375498064974644,0.1682695981373899,0.48475384955134637,Friendly,1,4
2021-08-26,Friendly,False,1,0,0,0.43005260899935116,0.25476614442613515,0.3151812465745135,0.5111784123415944,0.5484492863852866,0.14214223234970658,0.43005260899935116,Friendly,0,4
2021-08-29,Friendly,False,0,3,1,0.34207989923305127,0.2564757772838552,0.40144432348309345,0.5111753125594648,0.5514119558392269,0.29700820192499533,0.40144432348309345,Friendly,0,4
2021-09-01,FIFA World Cup qualification,False,2,4,0,0.11212961956203052,0.19372943533011322,0.6941409451078564,0.5107049560568764,0.42728077619528493,0.05306140652132054,0.6941409451078564,WC qual,1,6
2021-09-01,FIFA World Cup qualification,False,0,2,0,0.8187979291977474,0.1374516608179969,0.04375040998425563,0.5107715089152932,0.2808580990567489,0.01737414441840751,0.8187979291977474,WC qual,1,8
2021-09-01,FIFA World Cup qualification,False,2,2,0,0.013599893304009436,0.09529710964207196,0.8911029970539187,0.5111498043235344,0.1344702363412618,0.006021757174259649,0.8911029970539187,WC qual,1,8
2021-09-01,FIFA World Cup qualification,False,1,2,1,0.20831887109700767,0.23531693387138936,0.5563641950316028,0.5111698735717097,0.5132775367502689,0.17646893478414763,0.5563641950316028,WC qual,0,5
2021-09-01,FIFA World Cup qualification,False,0,1,0,0.7323024334727655,0.17843594790215245,0.08926161862508208,0.5109236449971102,0.3918728467929614,0.03981481184208638,0.7323024334727655,WC qual,1,7
2021-09-01,FIFA World Cup qualification,False,1,4,1,0.7417006922025798,0.1744213214304643,0.08387798636695601,0.5109229345810445,0.38205275049747467,0.2785777167053806,0.7417006922025798,WC qual,0,7
2021-09-01,FIFA World Cup qualification,False,0,3,0,0.2589402265771555,0.2472990577917405,0.4937607156311041,0.5111447902019557,0.535224353668135,0.39648461604302887,0.4937607156311041,WC qual,0,4
2021-09-01,FIFA World Cup qualification,False,1,2,1,0.3539879921419712,0.2569988132451313,0.38901319461289763,0.5106509061832176,0.551701399611376,0.13831938208181815,0.38901319461289763,WC qual,0,3
2021-09-01,FIFA World Cup qualification,False,1,0,0,0.3491578410760553,0.2568085774894652,0.39403358143447964,0.5108797041471798,0.5516408605330075,0.13858683064148725,0.39403358143447964,WC qual,0,3
2021-09-01,FIFA World Cup qualification,False,1,2,1,0.8989929174405717,0.09019509292913987,0.010811989630288276,0.5110033698763519,0.11326715711630332,0.40415258236403806,0.8989929174405717,WC qual,0,8
2021-09-01,FIFA World Cup qualification,False,0,4,1,0.5929202394934777,0.22632830879026775,0.18075145171625445,0.5109761921468596,0.4958454005783723,0.0991925093557905,0.5929202394934777,WC qual,1,5
2021-09-01,FIFA World Cup qualification,False,1,4,1,0.05495784941361642,0.14922915205400744,0.7958129985323763,0.5110606656098813,0.3157010643939983,0.31816934692263066,0.7958129985323763,WC qual,0,7
2021-09-01,Friendly,False,1,0,0,0.3112232957684951,0.2544190753469757,0.4343576288845291,0.5111735270033287,0.5478390122183348,0.14276324479959732,0.4343576288845291,Friendly,0,4
2021-09-01,FIFA World Cup qualification,False,0,3,1,0.8291214002104619,0.1318758880699255,0.03900271171961269,0.5111236879976714,0.26417177753929477,0.01536035369375817,0.8291214002104619,WC qual,1,8
2021-09-01,FIFA World Cup qualification,True,1,2,1,0.2610140250652953,0.24770891497930198,0.49127705995540266,0.5110096123731384,0.5357974948599664,0.15474073545960548,0.49127705995540266,WC qual,0,4
2021-09-01,FIFA World Cup qualification,False,0,2,0,0.8803994293460485,0.10205509730239666,0.017545473351554906,0.5111639956959511,0.1610549873241189,0.0073060700679404775,0.8803994293460485,WC qual,1,8
2021-09-01,FIFA World Cup qualification,False,0,3,1,0.3581527830045869,0.25706412783167554,0.3847830891637374,0.5107663288144477,0.5519493906460409,0.28001293783557285,0.3847830891637374,WC qual,0,3
2021-09-01,FIFA World Cup qualification,True,0,1,0,0.5771410781572197,0.23041330130267468,0.19244562054010572,0.5109294207465047,0.5036828261597114,0.10792249232355244,0.5771410781572197,WC qual,1,5
2021-09-01,FIFA World Cup qualification,True,1,2,1,0.20314473278646863,0.23386725212580514,0.5629880150877262,0.5107638947748373,0.5100551175260458,0.17911164379565178,0.5629880150877262,WC qual,0,5
2021-09-01,Friendly,False,0,3,1,0.7562623475247845,0.1680305636354061,0.07570708883980953,0.5106643696117907,0.3656616762732564,0.032569803267363855,0.7562623475247845,Friendly,1,7
2021-09-01,Friendly,True,2,4,0,0.333703956160012,0.2561205110159818,0.4101755328240062,0.5109306398965222,0.5505102175126824,0.2296256162181441,0.4101755328240062,Friendly,1,4
2021-09-01,FIFA World Cup qualification,False,0,3,1,0.4520729682014868,0.2527571244846001,0.29516990731391307,0.511104824251726,0.5448521461030851,0.1936746531796165,0.4520729682014868,WC qual,1,4
2021-09-01,Friendly,False,0,8,1,0.7792976401745744,0.15731155253092052,0.06339080729450529,0.5109193172027049,0.3378473436688983,0.026363963040980362,0.7792976401745744,Friendly,1,7
2021-09-01,Friendly,False,0,7,1,0.5178534342595315,0.24325997335708766,0.2388865923833809,0.5109301290361697,0.5276753737241103,0.14476605743793577,0.5178534342595315,Friendly,1,5
2021-09-02,FIFA World Cup qualification,False,2,2,0,0.44858373340735347,0.2531549370016637,0.2982613295909828,0.5109305379433364,0.545344176924143,0.3468322637125474,0.44858373340735347,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,0,5,1,0.7166049397599358,0.18491363299788754,0.09848142724217661,0.5109246941423572,0.4073119570805848,0.04500567584006288,0.7166049397599358,WC qual,1,7
2021-09-02,FIFA World Cup qualification,True,2,2,0,0.001654422596387347,0.0350136424235772,0.9633319349800354,0.6824334137017187,0.04725070123691297,0.0006736420532178922,0.9633319349800354,WC qual,1,9
2021-09-02,FIFA World Cup qualification,False,0,2,0,0.6967042238868475,0.19268568080333837,0.1106100953098142,0.5111679527751478,0.42552027320848046,0.05211146049626285,0.6967042238868475,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,2,7,1,0.0027245974933170396,0.057010624079020536,0.9402647784276625,0.5783832473048793,0.046236404973242565,0.0017878600638984272,0.9402647784276625,WC qual,1,9
2021-09-02,FIFA World Cup qualification,False,2,4,0,0.12254408697718877,0.19976950540367563,0.6776864076191356,0.5109266970864121,0.44096360843374754,0.05945155254326542,0.6776864076191356,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.45941617638380616,0.251965022176134,0.2886188014400599,0.5110266976255069,0.543368403842964,0.1471820178339066,0.45941617638380616,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,0,1,0,0.8357243920735471,0.1282668667286596,0.03600874119779325,0.5110345259100715,0.2526164578570946,0.014141552401127667,0.8357243920735471,WC qual,1,8
2021-09-02,FIFA World Cup qualification,False,0,2,0,0.44278709093951624,0.2537183138508985,0.3034945952095852,0.510946129076197,0.5463483885348381,0.20129759767253852,0.44278709093951624,WC qual,1,4
2021-09-02,FIFA World Cup qualification,False,1,2,1,0.31256652290614106,0.254583323254861,0.432850153838998,0.5109882684314894,0.5479074837354512,0.1425285434600397,0.432850153838998,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,2,4,1,0.13242115905804278,0.20506952124613495,0.6625093196958224,0.5111509753769035,0.45270288725395746,0.06571766132922607,0.6625093196958224,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,2,1,0,0.11731861603631397,0.19671119070252827,0.6859701932611579,0.511173719741853,0.43454089426038267,0.05618918859455534,0.6859701932611579,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,0,3,1,0.8006583473128703,0.14681444577922334,0.052527206907906354,0.5109165461967556,0.3086334930998806,0.02124810098079112,0.8006583473128703,WC qual,1,8
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.19156031930844714,0.2300678506091526,0.5783718300824001,0.5111335082601809,0.5032688113651204,0.18560466488320954,0.5783718300824001,WC qual,0,5
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.3905710362558814,0.2568970934978587,0.35253187024625987,0.5109306651200328,0.5518534719735825,0.1384122269506594,0.3905710362558814,WC qual,0,3
2021-09-02,FIFA World Cup qualification,False,1,2,1,0.10668519871888825,0.19025637882181856,0.7030584224592933,0.5110677073283818,0.4198693242503296,0.25283643850831933,0.7030584224592933,WC qual,0,7
2021-09-02,FIFA World Cup qualification,False,2,5,1,0.1525165613285612,0.21485034821383953,0.6326330904575992,0.5110426008664678,0.4730099672003591,0.07910987385311159,0.6326330904575992,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,1,2,1,0.609333067392445,0.22177111769338742,0.16889581491416744,0.5111318328963217,0.48707069892684274,0.19990629165670332,0.609333067392445,WC qual,0,6
2021-09-02,FIFA World Cup qualification,False,0,3,1,0.25660092970399195,0.24693684114846534,0.49646222914754273,0.5108373301129672,0.5342096495082534,0.39955846134355816,0.49646222914754273,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,1,2,1,0.9410227333107788,0.056288010973639606,0.0026892557155816454,0.5813656056766218,0.04627008741584503,0.44276550835199646,0.9410227333107788,WC qual,0,9
2021-09-02,Friendly,False,1,2,1,0.2405726515991653,0.24367654814575898,0.5157508002550757,0.510759556496724,0.5282292829291638,0.1619370443306022,0.5157508002550757,Friendly,0,5
2021-09-02,FIFA World Cup qualification,True,2,2,0,0.09892444848294626,0.1852129889846064,0.7158625625324473,0.5109247398710098,0.4080137263394036,0.04526006493914125,0.7158625625324473,WC qual,1,7
2021-09-02,FIFA World Cup qualification,False,0,8,0,0.9630386115442874,0.0352934384362905,0.001667950019422165,0.6809010093525563,0.047237964878429614,0.0006844631469206881,0.9630386115442874,WC qual,1,9
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.43722421999918926,0.25422617527599095,0.30854960472481974,0.5109305758135372,0.5472169904807245,0.14318393856487097,0.43722421999918926,WC qual,0,4
2021-09-02,FIFA World Cup qualification,True,1,2,1,0.40938902589041354,0.2561191893068657,0.33449178480272085,0.511124161942355,0.5507348626714905,0.13974206431000563,0.40938902589041354,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,0,2,0,0.8073222555778958,0.14341959473375,0.04925814968835421,0.5109155456210351,0.2988073716634171,0.019775539253155,0.8073222555778958,WC qual,1,8
2021-09-02,FIFA World Cup qualification,False,1,2,1,0.6041249148897256,0.22322454781272819,0.17265053729754626,0.5112210864628958,0.49005829624136976,0.1973875604098248,0.6041249148897256,WC qual,0,6
2021-09-02,Three Nations Cup,False,0,1,0,0.3151812465745135,0.25476614442613515,0.4300526089993512,0.5111784123415943,0.5484492863852864,0.32696098577519306,0.4300526089993512,Other,0,4
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.5602505634346888,0.23447279928831982,0.20527663727699136,0.5109296680892748,0.5113987639626724,0.1780095958203179,0.5602505634346888,WC qual,0,5
2021-09-02,FIFA World Cup qualification,False,0,1,0,0.7840440724981942,0.15502891823754777,0.0609270092642581,0.5109187537857257,0.33163902551003127,0.02517453154052609,0.7840440724981942,WC qual,1,7
2021-09-02,FIFA World Cup qualification,False,1,0,0,0.6501597700316261,0.2092371350144013,0.1406030949539726,0.5110685323946365,0.46141751565137334,0.22123847843910635,0.6501597700316261,WC qual,0,6
2021-09-02,FIFA World Cup qualification,False,2,1,0,0.7159612605382262,0.1851542519323786,0.09888448752939523,0.5110546527931035,0.40804433229073706,0.6623048467033232,0.7159612605382262,WC qual,0,7
2021-09-02,FIFA World Cup qualification,True,0,3,0,0.5909525382586185,0.22686003132629493,0.18218743041508645,0.5109291850553106,0.4968230267014855,0.10025604287915948,0.5909525382586185,WC qual,1,5
2021-09-02,FIFA World Cup qualification,False,0,4,1,0.6301695577641957,0.21563120630990704,0.15419923592589724,0.5109283120086217,0.4744627703935647,0.08027598018223055,0.6301695577641957,WC qual,1,6
2021-09-02,FIFA World Cup qualification,False,2,1,0,0.4811082742161742,0.24926487715937518,0.26962684862445063,0.5106909044690009,0.5381947406547024,0.3824550558847583,0.4811082742161742,WC qual,0,4
2021-09-02,FIFA World Cup qualification,False,2,1,0,0.351632569328723,0.2568163461275682,0.3915510845437088,0.5111750757453882,0.5520002995437717,0.2469277732663281,0.3915510845437088,WC qual,1,3
2021-09-03,FIFA World Cup qualification,False,0,1,0,0.7444236468424303,0.17323887445965047,0.0823374786979192,0.5109227160647781,0.37912237057839304,0.03604936634582653,0.7444236468424303,WC qual,1,7
2021-09-03,FIFA World Cup qualification,False,1,0,0,0.30454935492044394,0.2538306790859637,0.4416199659935925,0.5109305619707218,0.546526445074283,0.14388925197332014,0.4416199659935925,WC qual,0,4
2021-09-03,FIFA World Cup qualification,False,0,2,0,0.7374385542565086,0.17623133533416013,0.08633011040933133,0.5110907339418753,0.3867239948411872,0.03819570037709985,0.7374385542565086,WC qual,1,7
2021-09-03,FIFA World Cup qualification,False,1,0,0,0.1455609108500508,0.21165930733888946,0.6427797818110594,0.5109516482987277,0.46632264493622594,0.21717691333628503,0.6427797818110594,WC qual,0,6
2021-09-03,FIFA World Cup qualification,False,0,3,0,0.7861987303423916,0.15401667338854813,0.05978459626906032,0.5106513428071997,0.32850135230955596,0.02464259042912995,0.7861987303423916,WC qual,1,7
2021-09-03,FIFA World Cup qualification,False,2,3,1,0.39341546988614917,0.25677648636486006,0.3498080437489908,0.5111106503902161,0.5518559800822896,0.2887626559596269,0.39341546988614917,WC qual,0,3
2021-09-03,FIFA World Cup qualification,False,0,2,0,0.8049103437238999,0.14466189460610646,0.050427761669993555,0.5108580187020201,0.3023467830238892,0.02030146656648628,0.8049103437238999,WC qual,1,8
2021-09-04,FIFA World Cup qualification,False,0,7,1,0.2621477218086069,0.24787151836598065,0.4899807598254126,0.5111780975907213,0.5362881982658604,0.3922535647156587,0.4899807598254126,WC qual,0,4
2021-09-04,FIFA World Cup qualification,False,2,1,0,0.28673795067136165,0.2516952548292604,0.46156679449937793,0.5111250700626758,0.5430095716495957,0.18606448457044367,0.46156679449937793,WC qual,1,4
2021-09-04,FIFA World Cup qualification,False,2,2,0,0.06535373823794799,0.15904930829575475,0.7755969534662972,0.5110958493092087,0.34275772357203577,0.02731391919764069,0.7755969534662972,WC qual,1,7
2021-09-04,FIFA World Cup qualification,False,0,1,0,0.8446673686128997,0.12326151252243252,0.03207111886466772,0.5110763315647713,0.23638001997735608,0.012578391519436212,0.8446673686128997,WC qual,1,8
2021-09-04,FIFA World Cup qualification,False,0,4,0,0.8726683173487255,0.1068374379169922,0.020494244734282328,0.5109258992048173,0.17872744389251227,0.008316685737016766,0.8726683173487255,WC qual,1,8
2021-09-04,FIFA World Cup qualification,False,2,3,0,0.003561158295860704,0.07405546291371695,0.9223833787904223,0.5143581643179924,0.04543619658663543,0.003018510868199619,0.9223833787904223,WC qual,1,9
2021-09-04,FIFA World Cup qualification,False,2,2,0,0.07027038846022854,0.1634470584667032,0.7662825530730683,0.5107731672824054,0.3539626383250216,0.02978088624619729,0.7662825530730683,WC qual,1,7
2021-09-04,FIFA World Cup qualification,False,0,1,0,0.894656303336338,0.09304579644855722,0.012297900215104667,0.5107167064868066,0.12469676559963844,0.005624266388233147,0.894656303336338,WC qual,1,8
2021-09-04,Friendly,True,0,2,0,0.3920510945671787,0.25679531465231853,0.35115359078050296,0.5112066020790437,0.5520008983808122,0.24645535796750317,0.3920510945671787,Friendly,1,3
2021-09-04,FIFA World Cup qualification,False,1,2,1,0.17508026951465425,0.22430247016834934,0.6006172603169964,0.5106279759446187,0.4914530681723084,0.19569709708200925,0.6006172603169964,WC qual,0,6
2021-09-04,FIFA World Cup qualification,False,0,1,0,0.8106731185961157,0.14169044412831722,0.04763643727556724,0.5109150147708877,0.29372742823745346,0.019056949089214757,0.8106731185961157,WC qual,1,8
2021-09-04,FIFA World Cup qualification,False,0,5,1,0.8978697953303034,0.09093999599109312,0.011190208678603458,0.5108906384393982,0.11622615504724886,0.005277899738072402,0.8978697953303034,WC qual,1,8
2021-09-04,FIFA World Cup qualification,False,1,2,1,0.7887376779503145,0.1527241718006181,0.05853815024906735,0.5110776581000571,0.3255057722474053,0.31276691982651816,0.7887376779503145,WC qual,0,7
2021-09-04,Friendly,True,2,4,1,0.12566735600875728,0.20153446389137056,0.6727981800998722,0.5108098493470409,0.4446612472053404,0.06142665765609373,0.6727981800998722,Friendly,1,6
2021-09-04,Friendly,True,0,9,1,0.7831885848625041,0.15541283850079862,0.06139857663669737,0.5111546017161559,0.33300536832975525,0.025388487473467995,0.7831885848625041,Friendly,1,7
2021-09-04,Friendly,False,0,1,0,0.6373808554791467,0.21342339748398076,0.1491957470368725,0.5106899314782885,0.46964204703055795,0.07687600745346299,0.6373808554791467,Friendly,1,6
2021-09-04,FIFA World Cup qualification,False,2,1,0,0.0025279306043344794,0.05298656536352111,0.9444855040321447,0.5953123645567039,0.04642369552447838,0.0015441248478526924,0.9444855040321447,WC qual,1,9
2021-09-05,FIFA World Cup qualification,False,2,8,1,0.0013839066917844792,0.029406543455721783,0.9692095498524939,0.7146487616772246,0.04750482469913227,0.0004749835090088171,0.9692095498524939,WC qual,1,9
2021-09-05,FIFA World Cup qualification,False,1,4,1,0.4850103193675434,0.2486266443165164,0.26636303631594016,0.5110848071543865,0.5375252705855498,0.15309213850422665,0.4850103193675434,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,0,6,0,0.8464996869851158,0.12221915684587424,0.03128115616900994,0.5111080949158793,0.23296425623322967,0.01227042841346871,0.8464996869851158,WC qual,1,8
2021-09-05,FIFA World Cup qualification,False,0,2,0,0.9429981476837416,0.05440465589708862,0.002597196419169793,0.5892558842689235,0.04635777215692407,0.0016279782983621423,0.9429981476837416,WC qual,1,9
2021-09-05,FIFA World Cup qualification,False,1,0,0,0.478454489821299,0.24961525494510023,0.2719302552336007,0.5107821404884414,0.5389255140542333,0.15143238127078537,0.478454489821299,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,1,0,0,0.43666335612272644,0.254239795224386,0.3090968486528878,0.5110949728211712,0.5474340653393432,0.14310787421375454,0.43666335612272644,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,0,6,1,0.8297680086755854,0.13154760799421844,0.038684383330196255,0.5109115887424376,0.26285017659129206,0.01523770619195656,0.8297680086755854,WC qual,1,8
2021-09-05,FIFA World Cup qualification,False,0,1,0,0.5480799468067461,0.23720168883996948,0.21471836435328437,0.5109298218108845,0.516514788655367,0.1251678552343716,0.5480799468067461,WC qual,1,5
2021-09-05,FIFA World Cup qualification,False,2,3,0,0.4434452375500939,0.25359162766464477,0.3029631347852612,0.5112497855258903,0.5464842585534423,0.34125203508712454,0.4434452375500939,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,1,2,1,0.5728523313939428,0.23144371094522562,0.1957039576608316,0.5110935207881186,0.5058527662020985,0.1832299163137941,0.5728523313939428,WC qual,0,5
2021-09-05,FIFA World Cup qualification,False,0,1,0,0.2579987681775411,0.24717627189904456,0.49482495992341424,0.5109303040398603,0.5347495456385901,0.3977087844946275,0.49482495992341424,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,1,2,1,0.2975408327219565,0.25313689076897905,0.4493222765090644,0.5106599819469402,0.5449938339034226,0.14521052765208173,0.4493222765090644,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,0,4,0,0.9802780047453976,0.018844122910934628,0.0008778723436678541,0.7851950059828681,0.04797664718809876,0.0001948638783371679,0.9802780047453976,WC qual,1,9
2021-09-05,FIFA World Cup qualification,False,2,1,0,0.17919167357278304,0.22584661114973167,0.594961715277485,0.5106090536768104,0.49445591205316836,0.09808283398438586,0.594961715277485,WC qual,1,5
2021-09-05,FIFA World Cup qualification,True,2,5,1,0.06935392044847301,0.16262084222362402,0.7680252373279028,0.5109205498774293,0.3519935738903813,0.029311128399174435,0.7680252373279028,WC qual,1,7
2021-09-05,FIFA World Cup qualification,False,1,0,0,0.2988163362624795,0.25324728873364144,0.4479363750038791,0.5108028195618984,0.5453555064641349,0.1449690994344735,0.4479363750038791,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,0,1,0,0.7294319499155939,0.17959883163605633,0.09096921844834971,0.5112253982297937,0.3950740690260393,0.04074123421579062,0.7294319499155939,WC qual,1,7
2021-09-05,FIFA World Cup qualification,False,0,4,0,0.9302937754908759,0.0665157725833065,0.0031904519258176855,0.5412845633538468,0.04579145032277744,0.002434568359403684,0.9302937754908759,WC qual,1,9
2021-09-05,FIFA World Cup qualification,False,1,2,1,0.3096287259254505,0.2543283361401676,0.43604293793438176,0.5109305793630403,0.5473951970879057,0.1430016958203325,0.43604293793438176,WC qual,0,4
2021-09-05,FIFA World Cup qualification,False,2,1,0,0.3402861756119876,0.2564136286061389,0.40330019578187326,0.5111010898442213,0.5512174697206979,0.2359226688332915,0.40330019578187326,WC qual,1,4
2021-09-05,FIFA World Cup qualification,False,1,2,1,0.20570500013323595,0.2346012443116787,0.5596937555550854,0.5109296755467472,0.5116408318328031,0.17778582354358513,0.5596937555550854,WC qual,0,5
2021-09-05,FIFA World Cup qualification,False,1,2,1,0.38074162009443246,0.2570913735973494,0.3621670063082182,0.5109306713362772,0.5521889035393902,0.13806456086519503,0.38074162009443246,WC qual,0,3
2021-09-05,Friendly,False,0,3,1,0.7350065086239437,0.17729139501664115,0.08770209635941521,0.5109234473238509,0.389093250335509,0.03895660408875409,0.7350065086239437,Friendly,1,7
2021-09-05,FIFA World Cup qualification,False,0,3,0,0.8014401105573314,0.14639411750800294,0.05216577193466589,0.5111261143441146,0.3077118908933368,0.021073648728512157,0.8014401105573314,WC qual,1,8
2021-09-05,Friendly,False,2,3,1,0.2472153346183114,0.2450152575034503,0.5077694078782384,0.5111055066448859,0.5310683098083738,0.1517031887454919,0.5077694078782384,Friendly,1,5
2021-09-05,Friendly,False,2,1,0,0.2295440045995232,0.24101389929843592,0.5294420961020411,0.5111635871631349,0.5238488369062164,0.13705759548421345,0.5294420961020411,Friendly,1,5
2021-09-05,Three Nations Cup,True,2,2,0,0.031180800562450425,0.122135358310377,0.8466838411271724,0.51090787493127,0.2324067194178419,0.012239043447616685,0.8466838411271724,Other,1,8
2021-09-06,FIFA World Cup qualification,False,1,2,1,0.4579050257541112,0.2521219855610143,0.2899729886848745,0.5110973820614197,0.5437278843144385,0.1468806733888558,0.4579050257541112,WC qual,0,4
2021-09-06,FIFA World Cup qualification,False,1,0,0,0.3163196853860326,0.2549192899820166,0.42876102463195087,0.5109305996849097,0.5484246857747005,0.14194707980307952,0.42876102463195087,WC qual,0,4
2021-09-06,FIFA World Cup qualification,False,0,1,0,0.3258248706077943,0.2556704954514336,0.4185046339407723,0.5107774065979572,0.5495501982015745,0.31482911686044845,0.4185046339407723,WC qual,0,4
2021-09-06,FIFA World Cup qualification,True,0,1,0,0.3969425536229595,0.2567009789163222,0.34635646746071835,0.510930658807037,0.5515146239408807,0.24182054309133233,0.3969425536229595,WC qual,1,3
2021-09-06,FIFA World Cup qualification,True,2,6,1,0.12924201723879117,0.20350591354082168,0.6672520692203872,0.5106737940584954,0.44874910195320994,0.063712342229033,0.6672520692203872,WC qual,1,6
2021-09-06,FIFA World Cup qualification,False,0,3,1,0.5005509726865314,0.24625974498311806,0.25318928233035043,0.5109302646779881,0.5331036600086115,0.15677707178566394,0.5005509726865314,WC qual,1,5
2021-09-07,FIFA World Cup qualification,False,0,2,0,0.9306571000592493,0.06616945168151571,0.0031734482592350077,0.5425713544641055,0.04580772129661661,0.0024092542730235035,0.9306571000592493,WC qual,1,9
2021-09-07,FIFA World Cup qualification,False,2,1,0,0.3649016192731953,0.2571220562686283,0.37797632445817625,0.5109306723145849,0.5522418558303452,0.2600333223413799,0.37797632445817625,WC qual,1,3
2021-09-07,FIFA World Cup qualification,False,1,2,1,0.24894342837469566,0.24541256993842073,0.5056440016868837,0.5109302274366669,0.5315770841234428,0.15882434348643618,0.5056440016868837,WC qual,0,5
2021-09-07,FIFA World Cup qualification,False,2,3,0,0.0032805475724877013,0.06835005437983117,0.9283693980476813,0.5345449260182847,0.045705200971658436,0.002570852564213452,0.9283693980476813,WC qual,1,9
2021-09-07,FIFA World Cup qualification,False,1,4,1,0.7845453433735579,0.1547834060016501,0.06067125062479216,0.5109410658650597,0.33099671337985753,0.30959619823075507,0.7845453433735579,WC qual,0,7
2021-09-07,FIFA World Cup qualification,False,0,2,0,0.8268723568846471,0.1331179468275926,0.040009696287760126,0.5109121559901979,0.2677560706900742,0.015786978303857908,0.8268723568846471,WC qual,1,8
2021-09-07,FIFA World Cup qualification,False,0,3,1,0.4759106121904273,0.24991099534946673,0.274178392460106,0.51102594660324,0.5397389734876129,0.17492173865331032,0.4759106121904273,WC qual,1,4
2021-09-07,FIFA World Cup qualification,False,2,1,0,0.561771179945754,0.23412026853382906,0.20410855152041696,0.5109296475071997,0.5107337371331028,0.47451502819028674,0.561771179945754,WC qual,0,5
2021-09-07,FIFA World Cup qualification,False,1,0,0,0.7216810014565057,0.18288178283665496,0.0954372157068391,0.510703616594205,0.4022350337588471,0.26496586500256936,0.7216810014565057,WC qual,0,7
2021-09-07,FIFA World Cup qualification,False,0,7,1,0.656045141059484,0.2073012001511025,0.13665365878941355,0.510927524651561,0.45716418495548256,0.06848958372466186,0.656045141059484,WC qual,1,6
2021-09-07,FIFA World Cup qualification,False,0,6,1,0.9405261729528341,0.056761418993756765,0.002712408053409169,0.5794089925895298,0.046248023346040515,0.001772246630542198,0.9405261729528341,WC qual,1,9
2021-09-07,FIFA World Cup qualification,False,0,3,0,0.732176403338416,0.17847166219975763,0.08935193446182627,0.511047011816452,0.39212043760893256,0.03985662356040865,0.732176403338416,WC qual,1,7
2021-09-07,FIFA World Cup qualification,False,0,2,0,0.8405913946382384,0.1255729427622067,0.03383566259955492,0.5109092962462389,0.24373800925058414,0.013277977763466382,0.8405913946382384,WC qual,1,8
2021-09-07,FIFA World Cup qualification,True,2,1,0,0.1870951204094158,0.2285684756766663,0.5843364039139178,0.5110387325063758,0.5002673430590014,0.1038904045961137,0.5843364039139178,WC qual,1,5
2021-09-07,FIFA World Cup qualification,False,0,5,0,0.8143365877565658,0.13982661521359332,0.045836797029841045,0.5105353300260959,0.28767540759612104,0.018285957303915107,0.8143365877565658,WC qual,1,8
2021-09-07,FIFA World Cup qualification,True,2,3,0,0.20480118424618238,0.2343297096407693,0.5608691061130483,0.5109296597553818,0.5111289487620077,0.117389733517296,0.5608691061130483,WC qual,1,5
2021-09-07,FIFA World Cup qualification,False,2,1,0,0.1398959920963045,0.208923124367022,0.6511808835366735,0.5109276880573558,0.4605821011305604,0.07062283230743252,0.6511808835366735,WC qual,1,6
2021-09-07,FIFA World Cup qualification,True,1,2,1,0.3296158276763145,0.2558806555241703,0.41450351679951525,0.5109306319838094,0.5500945429029251,0.14022987964695394,0.41450351679951525,WC qual,0,4
2021-09-07,FIFA World Cup qualification,False,0,1,0,0.8127908107368534,0.1406012121614282,0.04660797710171843,0.5108174664697153,0.2903680912410192,0.01860979203703947,0.8127908107368534,WC qual,1,8
2021-09-07,Three Nations Cup,False,0,5,1,0.8305324078284732,0.1311311084753965,0.03833648369613035,0.5109114358998487,0.26154096777070696,0.015094475389299311,0.8305324078284732,Other,1,8
