key,HomeTeam,date_str,lat,lon,precipitation,wind_speed,temperature
Bologna|2019-03-31,Bologna,2019-03-31,44.4924,11.3094,0.0,10.5,13.6
Fiorentina|2019-03-31,Fiorentina,2019-03-31,43.7805,11.2828,0.0,8.6,12.4
Frosinone|2019-03-31,Frosinone,2019-03-31,41.6333,13.3167,0.0,13.6,13.5
Inter|2019-03-31,Inter,2019-03-31,45.4781,9.124,0.0,11.4,12.5
Parma|2019-03-31,Parma,2019-03-31,44.7925,10.3958,0.0,7.9,13.0
Roma|2019-03-31,Roma,2019-03-31,41.934,12.4548,0.0,15.3,12.5
Lecce|2019-03-31,Lecce,2019-03-31,40.3667,18.1833,0.0,21.9,13.8
Cagliari|2019-04-02,Cagliari,2019-04-02,39.2,9.134,3.4,12.4,13.7
Milan|2019-04-02,Milan,2019-04-02,45.4781,9.124,0.7,12.9,14.9
Benevento|2019-04-02,Benevento,2019-04-02,41.1139,14.8031,0.0,12.7,13.9
Crotone|2019-04-02,Crotone,2019-04-02,39.0667,17.1167,0.0,12.4,13.0
Padova|2019-04-02,Padova,2019-04-02,45.3944,11.8891,0.0,11.0,15.2
Spezia|2019-04-02,Spezia,2019-04-02,44.1,9.8333,0.2,9.4,12.2
Venezia|2019-04-02,Venezia,2019-04-02,45.4408,12.3155,0.0,16.7,14.3
Verona|2019-04-02,Verona,2019-04-02,45.4272,10.9922,0.2,19.5,17.1
Empoli|2019-04-03,Empoli,2019-04-03,43.7167,10.95,7.1,15.6,12.3
Frosinone|2019-04-03,Frosinone,2019-04-03,41.6333,13.3167,6.4,10.9,10.9
Genoa|2019-04-03,Genoa,2019-04-03,44.4133,8.9526,14.6,29.0,11.8
Roma|2019-04-03,Roma,2019-04-03,41.934,12.4548,3.8,22.4,11.9
Spal|2019-04-03,Spal,2019-04-03,44.8333,11.6167,1.0,18.4,14.5
Torino|2019-04-03,Torino,2019-04-03,45.0408,7.65,2.8,19.6,10.8
Lecce|2019-04-03,Lecce,2019-04-03,40.3667,18.1833,0.0,16.9,14.5
Pescara|2019-04-03,Pescara,2019-04-03,42.45,14.2,0.0,16.7,13.5
Atalanta|2019-04-04,Atalanta,2019-04-04,45.7091,9.6796,59.0,24.5,9.0
Sassuolo|2019-04-04,Sassuolo,2019-04-04,44.7,10.6333,13.7,26.6,12.2
Brescia|2019-04-05,Brescia,2019-04-05,45.5381,10.2179,5.3,12.3,10.5
Juventus|2019-04-06,Juventus,2019-04-06,45.1096,7.6413,6.6,13.3,10.2
Parma|2019-04-06,Parma,2019-04-06,44.7925,10.3958,0.0,15.0,12.2
Sampdoria|2019-04-06,Sampdoria,2019-04-06,44.4133,8.9526,0.0,12.8,11.4
Carpi|2019-04-06,Carpi,2019-04-06,44.7838,10.8801,0.3,14.0,11.7
Cagliari|2019-04-07,Cagliari,2019-04-07,39.2,9.134,11.2,21.3,10.9
Fiorentina|2019-04-07,Fiorentina,2019-04-07,43.7805,11.2828,3.2,10.1,10.4
Inter|2019-04-07,Inter,2019-04-07,45.4781,9.124,8.7,11.7,10.0
Lazio|2019-04-07,Lazio,2019-04-07,41.934,12.4548,2.3,13.8,11.4
Napoli|2019-04-07,Napoli,2019-04-07,40.8279,14.1931,0.8,14.8,12.7
Udinese|2019-04-07,Udinese,2019-04-07,46.0792,13.2006,0.3,11.4,10.9
Cosenza|2019-04-07,Cosenza,2019-04-07,39.3,16.25,12.3,7.1,11.9
Cremonese|2019-04-07,Cremonese,2019-04-07,45.1333,10.0333,15.9,11.2,10.5
Bologna|2019-04-08,Bologna,2019-04-08,44.4924,11.3094,0.2,12.9,13.0
Palermo|2019-04-08,Palermo,2019-04-08,38.1333,13.3667,4.2,19.1,12.5
Pescara|2019-04-12,Pescara,2019-04-12,42.45,14.2,11.9,15.9,11.5
Milan|2019-04-13,Milan,2019-04-13,45.4781,9.124,2.2,18.2,11.0
Roma|2019-04-13,Roma,2019-04-13,41.934,12.4548,6.3,14.2,11.0
Spal|2019-04-13,Spal,2019-04-13,44.8333,11.6167,0.1,13.3,11.3
Crotone|2019-04-13,Crotone,2019-04-13,39.0667,17.1167,14.9,12.5,11.7
Lecce|2019-04-13,Lecce,2019-04-13,40.3667,18.1833,12.9,11.7,12.3
Salernitana|2019-04-13,Salernitana,2019-04-13,40.678,14.7614,3.1,10.1,12.5
Venezia|2019-04-13,Venezia,2019-04-13,45.4408,12.3155,0.6,21.9,11.1
Chievo|2019-04-14,Chievo,2019-04-14,45.4343,10.9938,6.4,27.2,10.0
Fiorentina|2019-04-14,Fiorentina,2019-04-14,43.7805,11.2828,10.9,15.5,10.2
Frosinone|2019-04-14,Frosinone,2019-04-14,41.6333,13.3167,3.9,10.2,10.4
Sampdoria|2019-04-14,Sampdoria,2019-04-14,44.4133,8.9526,3.5,24.2,10.8
Sassuolo|2019-04-14,Sassuolo,2019-04-14,44.7,10.6333,14.4,16.7,8.9
Torino|2019-04-14,Torino,2019-04-14,45.0408,7.65,2.2,15.5,8.6
Benevento|2019-04-14,Benevento,2019-04-14,41.1139,14.8031,4.5,11.0,10.9
Padova|2019-04-14,Padova,2019-04-14,45.3944,11.8891,1.8,23.8,10.8
Spezia|2019-04-14,Spezia,2019-04-14,44.1,9.8333,17.8,18.7,11.3
Atalanta|2019-04-15,Atalanta,2019-04-15,45.7091,9.6796,0.8,8.8,10.1
Lazio|2019-04-17,Lazio,2019-04-17,41.934,12.4548,0.1,13.0,13.1
Bologna|2019-04-20,Bologna,2019-04-20,44.4924,11.3094,0.0,17.6,14.8
Cagliari|2019-04-20,Cagliari,2019-04-20,39.2,9.134,0.3,30.7,16.1
Empoli|2019-04-20,Empoli,2019-04-20,43.7167,10.95,0.0,21.7,15.2
Genoa|2019-04-20,Genoa,2019-04-20,44.4133,8.9526,0.0,18.5,17.2
Inter|2019-04-20,Inter,2019-04-20,45.4781,9.124,0.0,12.7,15.6
Juventus|2019-04-20,Juventus,2019-04-20,45.1096,7.6413,0.0,10.1,13.9
Lazio|2019-04-20,Lazio,2019-04-20,41.934,12.4548,0.0,16.8,14.9
Parma|2019-04-20,Parma,2019-04-20,44.7925,10.3958,0.0,10.8,15.2
Udinese|2019-04-20,Udinese,2019-04-20,46.0792,13.2006,0.0,11.6,16.0
Napoli|2019-04-22,Napoli,2019-04-22,40.8279,14.1931,3.7,27.3,16.5
Brescia|2019-04-22,Brescia,2019-04-22,45.5381,10.2179,0.2,22.7,14.7
Carpi|2019-04-22,Carpi,2019-04-22,44.7838,10.8801,6.7,23.4,14.8
Cosenza|2019-04-22,Cosenza,2019-04-22,39.3,16.25,2.9,16.4,15.0
Palermo|2019-04-22,Palermo,2019-04-22,38.1333,13.3667,0.0,48.6,18.8
Verona|2019-04-22,Verona,2019-04-22,45.4272,10.9922,0.8,24.7,15.7
Benevento|2019-04-26,Benevento,2019-04-26,41.1139,14.8031,0.1,16.9,19.2
Bologna|2019-04-27,Bologna,2019-04-27,44.4924,11.3094,0.0,21.9,16.0
Inter|2019-04-27,Inter,2019-04-27,45.4781,9.124,0.0,16.9,14.6
Roma|2019-04-27,Roma,2019-04-27,41.934,12.4548,0.6,16.9,14.3
Pescara|2019-04-27,Pescara,2019-04-27,42.45,14.2,0.0,14.3,15.0
Salernitana|2019-04-27,Salernitana,2019-04-27,40.678,14.7614,0.0,12.3,16.3
Spezia|2019-04-27,Spezia,2019-04-27,44.1,9.8333,0.0,13.2,13.1
Venezia|2019-04-27,Venezia,2019-04-27,45.4408,12.3155,1.8,14.8,13.8
Chievo|2019-04-28,Chievo,2019-04-28,45.4343,10.9938,3.3,13.0,11.8
Frosinone|2019-04-28,Frosinone,2019-04-28,41.6333,13.3167,0.2,14.5,13.1
Sampdoria|2019-04-28,Sampdoria,2019-04-28,44.4133,8.9526,0.0,22.1,14.4
Spal|2019-04-28,Spal,2019-04-28,44.8333,11.6167,2.6,22.3,11.3
Torino|2019-04-28,Torino,2019-04-28,45.0408,7.65,0.0,18.4,13.1
Cremonese|2019-04-28,Cremonese,2019-04-28,45.1333,10.0333,3.2,16.8,12.6
Lecce|2019-04-28,Lecce,2019-04-28,40.3667,18.1833,0.0,18.1,16.2
Atalanta|2019-04-29,Atalanta,2019-04-29,45.7091,9.6796,0.2,10.1,9.9
Fiorentina|2019-04-29,Fiorentina,2019-04-29,43.7805,11.2828,2.6,22.3,10.0
Brescia|2019-05-01,Brescia,2019-05-01,45.5381,10.2179,0.0,12.3,15.4
Carpi|2019-05-01,Carpi,2019-05-01,44.7838,10.8801,0.0,11.6,15.2
Cosenza|2019-05-01,Cosenza,2019-05-01,39.3,16.25,0.2,8.7,11.7
Crotone|2019-05-01,Crotone,2019-05-01,39.0667,17.1167,0.2,11.3,14.2
Padova|2019-05-01,Padova,2019-05-01,45.3944,11.8891,0.0,11.7,15.5
Palermo|2019-05-01,Palermo,2019-05-01,38.1333,13.3667,0.0,10.2,14.7
Verona|2019-05-01,Verona,2019-05-01,45.4272,10.9922,0.0,11.5,15.3
Juventus|2019-05-03,Juventus,2019-05-03,45.1096,7.6413,6.9,14.9,13.7
Chievo|2019-05-04,Chievo,2019-05-04,45.4343,10.9938,7.2,17.3,13.4
Udinese|2019-05-04,Udinese,2019-05-04,46.0792,13.2006,16.7,9.5,12.3
Cremonese|2019-05-04,Cremonese,2019-05-04,45.1333,10.0333,5.0,7.5,14.1
Spezia|2019-05-04,Spezia,2019-05-04,44.1,9.8333,1.9,9.2,14.0
Venezia|2019-05-04,Venezia,2019-05-04,45.4408,12.3155,15.2,15.3,13.3
Empoli|2019-05-05,Empoli,2019-05-05,43.7167,10.95,14.9,23.4,9.8
Genoa|2019-05-05,Genoa,2019-05-05,44.4133,8.9526,23.1,46.7,9.4
Lazio|2019-05-05,Lazio,2019-05-05,41.934,12.4548,6.0,33.0,11.9
Napoli|2019-05-05,Napoli,2019-05-05,40.8279,14.1931,2.9,27.5,14.1
Parma|2019-05-05,Parma,2019-05-05,44.7925,10.3958,61.2,24.7,8.5
Sassuolo|2019-05-05,Sassuolo,2019-05-05,44.7,10.6333,62.3,34.4,7.5
Benevento|2019-05-05,Benevento,2019-05-05,41.1139,14.8031,3.3,27.0,12.7
Salernitana|2019-05-05,Salernitana,2019-05-05,40.678,14.7614,4.6,21.5,14.1
Milan|2019-05-06,Milan,2019-05-06,45.4781,9.124,0.0,16.1,11.4
Atalanta|2019-05-11,Atalanta,2019-05-11,45.7091,9.6796,5.5,10.2,13.8
Cagliari|2019-05-11,Cagliari,2019-05-11,39.2,9.134,3.5,22.6,19.1
Fiorentina|2019-05-11,Fiorentina,2019-05-11,43.7805,11.2828,5.5,21.1,15.3
Brescia|2019-05-11,Brescia,2019-05-11,45.5381,10.2179,18.0,12.3,15.1
Carpi|2019-05-11,Carpi,2019-05-11,44.7838,10.8801,9.6,13.8,15.9
Crotone|2019-05-11,Crotone,2019-05-11,39.0667,17.1167,0.0,19.5,16.5
Lecce|2019-05-11,Lecce,2019-05-11,40.3667,18.1833,0.0,11.5,17.0
Padova|2019-05-11,Padova,2019-05-11,45.3944,11.8891,10.7,13.3,15.3
Palermo|2019-05-11,Palermo,2019-05-11,38.1333,13.3667,0.0,8.2,18.7
Pescara|2019-05-11,Pescara,2019-05-11,42.45,14.2,0.0,20.3,17.2
Verona|2019-05-11,Verona,2019-05-11,45.4272,10.9922,19.4,11.9,15.3
Frosinone|2019-05-12,Frosinone,2019-05-12,41.6333,13.3167,17.4,13.9,13.6
Roma|2019-05-12,Roma,2019-05-12,41.934,12.4548,12.2,17.9,15.1
Sampdoria|2019-05-12,Sampdoria,2019-05-12,44.4133,8.9526,3.3,30.7,15.0
Spal|2019-05-12,Spal,2019-05-12,44.8333,11.6167,31.1,21.8,11.8
Torino|2019-05-12,Torino,2019-05-12,45.0408,7.65,0.0,21.8,15.4
Bologna|2019-05-13,Bologna,2019-05-13,44.4924,11.3094,14.8,19.6,11.7
Inter|2019-05-13,Inter,2019-05-13,45.4781,9.124,0.1,23.2,15.3
Genoa|2019-05-18,Genoa,2019-05-18,44.4133,8.9526,14.6,19.8,14.1
Sassuolo|2019-05-18,Sassuolo,2019-05-18,44.7,10.6333,25.1,20.4,13.2
Udinese|2019-05-18,Udinese,2019-05-18,46.0792,13.2006,7.8,12.0,14.7
Chievo|2019-05-19,Chievo,2019-05-19,45.4343,10.9938,9.8,20.9,14.2
Empoli|2019-05-19,Empoli,2019-05-19,43.7167,10.95,14.2,15.4,13.2
Juventus|2019-05-19,Juventus,2019-05-19,45.1096,7.6413,5.7,6.3,12.1
Milan|2019-05-19,Milan,2019-05-19,45.4781,9.124,28.5,8.7,13.3
Napoli|2019-05-19,Napoli,2019-05-19,40.8279,14.1931,2.0,21.3,15.8
Parma|2019-05-19,Parma,2019-05-19,44.7925,10.3958,12.8,9.5,14.1
Lazio|2019-05-20,Lazio,2019-05-20,41.934,12.4548,7.6,20.9,14.1
Bologna|2019-05-25,Bologna,2019-05-25,44.4924,11.3094,3.9,14.3,18.3
Frosinone|2019-05-25,Frosinone,2019-05-25,41.6333,13.3167,2.0,8.4,16.4
Atalanta|2019-05-26,Atalanta,2019-05-26,45.7091,9.6796,2.4,10.8,16.3
Cagliari|2019-05-26,Cagliari,2019-05-26,39.2,9.134,37.2,21.1,16.4
Fiorentina|2019-05-26,Fiorentina,2019-05-26,43.7805,11.2828,5.4,15.3,17.0
Inter|2019-05-26,Inter,2019-05-26,45.4781,9.124,4.9,10.3,17.7
Roma|2019-05-26,Roma,2019-05-26,41.934,12.4548,17.3,14.8,16.1
Sampdoria|2019-05-26,Sampdoria,2019-05-26,44.4133,8.9526,7.2,20.0,18.6
Spal|2019-05-26,Spal,2019-05-26,44.8333,11.6167,1.2,18.7,18.2
Torino|2019-05-26,Torino,2019-05-26,45.0408,7.65,1.6,12.7,16.8
Pisa|2019-08-23,Pisa,2019-08-23,43.6936,10.3885,15.6,15.0,23.9
Parma|2019-08-24,Parma,2019-08-24,44.7925,10.3958,1.7,10.0,23.3
Fiorentina|2019-08-24,Fiorentina,2019-08-24,43.7805,11.2828,3.7,12.4,24.6
Crotone|2019-08-24,Crotone,2019-08-24,39.0667,17.1167,0.0,20.0,27.9
Salernitana|2019-08-24,Salernitana,2019-08-24,40.678,14.7614,0.0,11.1,27.6
Venezia|2019-08-24,Venezia,2019-08-24,45.4408,12.3155,4.8,19.3,24.8
Virtus Entella|2019-08-24,Virtus Entella,2019-08-24,44.35,9.3167,2.1,10.9,24.1
Udinese|2019-08-25,Udinese,2019-08-25,46.0792,13.2006,0.3,14.2,24.6
Cagliari|2019-08-25,Cagliari,2019-08-25,39.2,9.134,0.0,20.3,25.4
Roma|2019-08-25,Roma,2019-08-25,41.934,12.4548,0.2,10.8,26.0
Sampdoria|2019-08-25,Sampdoria,2019-08-25,44.4133,8.9526,0.9,16.9,25.1
Spal|2019-08-25,Spal,2019-08-25,44.8333,11.6167,0.2,8.1,25.2
Torino|2019-08-25,Torino,2019-08-25,45.0408,7.65,0.0,8.7,23.7
Verona|2019-08-25,Verona,2019-08-25,45.4272,10.9922,0.0,9.8,24.6
Empoli|2019-08-25,Empoli,2019-08-25,43.7167,10.95,0.6,11.0,24.6
Inter|2019-08-26,Inter,2019-08-26,45.4781,9.124,0.4,12.3,25.3
Bologna|2019-08-30,Bologna,2019-08-30,44.4924,11.3094,0.0,9.8,25.8
Chievo|2019-08-30,Chievo,2019-08-30,45.4343,10.9938,0.8,14.0,26.3
Milan|2019-08-31,Milan,2019-08-31,45.4781,9.124,23.3,16.2,23.0
Juventus|2019-08-31,Juventus,2019-08-31,45.1096,7.6413,7.3,14.4,22.1
Benevento|2019-08-31,Benevento,2019-08-31,41.1139,14.8031,3.4,9.8,25.2
Spezia|2019-08-31,Spezia,2019-08-31,44.1,9.8333,0.0,10.8,25.5
Cosenza|2019-08-31,Cosenza,2019-08-31,39.3,16.25,0.0,5.4,24.6
Cremonese|2019-08-31,Cremonese,2019-08-31,45.1333,10.0333,2.2,14.9,24.9
Lazio|2019-09-01,Lazio,2019-09-01,41.934,12.4548,3.4,11.1,24.7
Atalanta|2019-09-01,Atalanta,2019-09-01,45.7091,9.6796,1.1,8.8,22.1
Cagliari|2019-09-01,Cagliari,2019-09-01,39.2,9.134,20.7,8.6,23.6
Genoa|2019-09-01,Genoa,2019-09-01,44.4133,8.9526,0.3,22.3,25.6
Lecce|2019-09-01,Lecce,2019-09-01,40.3667,18.1833,1.4,8.4,26.5
Sassuolo|2019-09-01,Sassuolo,2019-09-01,44.7,10.6333,0.7,10.4,25.3
Udinese|2019-09-01,Udinese,2019-09-01,46.0792,13.2006,0.4,10.1,25.1
Juve Stabia|2019-09-01,Juve Stabia,2019-09-01,40.7056,14.4933,5.1,9.9,26.2
Pescara|2019-09-01,Pescara,2019-09-01,42.45,14.2,0.0,13.4,25.8
Frosinone|2019-09-01,Frosinone,2019-09-01,41.6333,13.3167,1.3,10.5,24.5
Fiorentina|2019-09-14,Fiorentina,2019-09-14,43.7805,11.2828,0.0,16.5,22.8
Napoli|2019-09-14,Napoli,2019-09-14,40.8279,14.1931,0.0,14.0,24.0
Inter|2019-09-14,Inter,2019-09-14,45.4781,9.124,0.0,8.7,22.0
Virtus Entella|2019-09-14,Virtus Entella,2019-09-14,44.35,9.3167,0.0,14.9,23.1
Venezia|2019-09-14,Venezia,2019-09-14,45.4408,12.3155,0.0,11.4,21.8
Genoa|2019-09-15,Genoa,2019-09-15,44.4133,8.9526,0.0,18.0,23.3
Brescia|2019-09-15,Brescia,2019-09-15,45.5381,10.2179,0.0,6.5,22.1
Parma|2019-09-15,Parma,2019-09-15,44.7925,10.3958,0.0,7.6,22.0
Spal|2019-09-15,Spal,2019-09-15,44.8333,11.6167,0.0,9.7,22.4
Roma|2019-09-15,Roma,2019-09-15,41.934,12.4548,0.0,14.7,23.4
Verona|2019-09-15,Verona,2019-09-15,45.4272,10.9922,0.0,8.0,22.4
Cosenza|2019-09-15,Cosenza,2019-09-15,39.3,16.25,0.0,9.0,20.9
Crotone|2019-09-15,Crotone,2019-09-15,39.0667,17.1167,0.0,20.3,25.0
Pisa|2019-09-15,Pisa,2019-09-15,43.6936,10.3885,0.0,12.6,23.1
Torino|2019-09-16,Torino,2019-09-16,45.0408,7.65,0.0,6.0,22.8
Salernitana|2019-09-16,Salernitana,2019-09-16,40.678,14.7614,0.0,10.9,23.9
Cagliari|2019-09-20,Cagliari,2019-09-20,39.2,9.134,0.3,13.9,25.1
Frosinone|2019-09-20,Frosinone,2019-09-20,41.6333,13.3167,0.8,11.2,21.1
Udinese|2019-09-21,Udinese,2019-09-21,46.0792,13.2006,0.0,9.8,14.9
Juventus|2019-09-21,Juventus,2019-09-21,45.1096,7.6413,0.0,5.9,16.7
Milan|2019-09-21,Milan,2019-09-21,45.4781,9.124,0.0,8.7,16.6
Benevento|2019-09-21,Benevento,2019-09-21,41.1139,14.8031,0.0,7.7,17.4
Cremonese|2019-09-21,Cremonese,2019-09-21,45.1333,10.0333,0.0,10.5,16.0
Empoli|2019-09-21,Empoli,2019-09-21,43.7167,10.95,0.1,13.0,19.6
Juve Stabia|2019-09-21,Juve Stabia,2019-09-21,40.7056,14.4933,0.0,9.9,20.5
Pescara|2019-09-21,Pescara,2019-09-21,42.45,14.2,0.0,11.3,17.6
Spezia|2019-09-21,Spezia,2019-09-21,44.1,9.8333,1.7,12.4,18.8
Chievo|2019-09-21,Chievo,2019-09-21,45.4343,10.9938,0.0,9.5,15.8
Sassuolo|2019-09-22,Sassuolo,2019-09-22,44.7,10.6333,11.6,7.8,15.5
Bologna|2019-09-22,Bologna,2019-09-22,44.4924,11.3094,14.2,7.5,15.6
Lecce|2019-09-22,Lecce,2019-09-22,40.3667,18.1833,0.0,10.8,20.3
Sampdoria|2019-09-22,Sampdoria,2019-09-22,44.4133,8.9526,47.5,24.4,16.5
Atalanta|2019-09-22,Atalanta,2019-09-22,45.7091,9.6796,9.7,5.8,15.0
Lazio|2019-09-22,Lazio,2019-09-22,41.934,12.4548,42.1,18.4,20.0
Verona|2019-09-24,Verona,2019-09-24,45.4272,10.9922,0.0,10.7,17.5
Brescia|2019-09-24,Brescia,2019-09-24,45.5381,10.2179,0.0,8.7,17.5
Cosenza|2019-09-24,Cosenza,2019-09-24,39.3,16.25,6.1,13.8,20.8
Crotone|2019-09-24,Crotone,2019-09-24,39.0667,17.1167,0.0,18.7,24.1
Pisa|2019-09-24,Pisa,2019-09-24,43.6936,10.3885,0.0,11.7,18.8
Virtus Entella|2019-09-24,Virtus Entella,2019-09-24,44.35,9.3167,0.0,9.8,18.1
Roma|2019-09-25,Roma,2019-09-25,41.934,12.4548,4.5,17.1,19.9
Fiorentina|2019-09-25,Fiorentina,2019-09-25,43.7805,11.2828,2.2,15.0,19.9
Genoa|2019-09-25,Genoa,2019-09-25,44.4133,8.9526,2.7,9.4,20.0
Inter|2019-09-25,Inter,2019-09-25,45.4781,9.124,0.2,7.7,18.0
Napoli|2019-09-25,Napoli,2019-09-25,40.8279,14.1931,1.2,17.3,21.5
Parma|2019-09-25,Parma,2019-09-25,44.7925,10.3958,1.9,9.0,18.8
Spal|2019-09-25,Spal,2019-09-25,44.8333,11.6167,5.9,9.9,18.2
Salernitana|2019-09-25,Salernitana,2019-09-25,40.678,14.7614,2.3,15.1,21.5
Torino|2019-09-26,Torino,2019-09-26,45.0408,7.65,0.0,7.4,17.7
Pescara|2019-09-27,Pescara,2019-09-27,42.45,14.2,0.0,13.4,20.0
Juventus|2019-09-28,Juventus,2019-09-28,45.1096,7.6413,0.0,7.0,18.7
Sampdoria|2019-09-28,Sampdoria,2019-09-28,44.4133,8.9526,2.5,17.1,20.7
Sassuolo|2019-09-28,Sassuolo,2019-09-28,44.7,10.6333,0.0,13.8,19.9
Frosinone|2019-09-28,Frosinone,2019-09-28,41.6333,13.3167,0.0,14.0,21.3
Juve Stabia|2019-09-28,Juve Stabia,2019-09-28,40.7056,14.4933,0.0,9.4,22.1
Venezia|2019-09-28,Venezia,2019-09-28,45.4408,12.3155,1.0,19.8,19.8
Empoli|2019-09-28,Empoli,2019-09-28,43.7167,10.95,0.0,15.2,20.5
Napoli|2019-09-29,Napoli,2019-09-29,40.8279,14.1931,0.9,14.1,22.1
Lazio|2019-09-29,Lazio,2019-09-29,41.934,12.4548,1.3,13.2,20.9
Lecce|2019-09-29,Lecce,2019-09-29,40.3667,18.1833,0.0,7.9,22.4
Udinese|2019-09-29,Udinese,2019-09-29,46.0792,13.2006,6.4,9.9,19.0
Cagliari|2019-09-29,Cagliari,2019-09-29,39.2,9.134,0.0,19.9,23.5
Milan|2019-09-29,Milan,2019-09-29,45.4781,9.124,0.4,15.6,20.4
Benevento|2019-09-29,Benevento,2019-09-29,41.1139,14.8031,0.0,18.2,21.8
Chievo|2019-09-29,Chievo,2019-09-29,45.4343,10.9938,0.0,9.1,19.4
Spezia|2019-09-29,Spezia,2019-09-29,44.1,9.8333,1.3,14.8,19.9
Parma|2019-09-30,Parma,2019-09-30,44.7925,10.3958,0.0,13.0,21.4
Cremonese|2019-09-30,Cremonese,2019-09-30,45.1333,10.0333,0.0,10.8,20.8
Spal|2019-10-05,Spal,2019-10-05,44.8333,11.6167,0.0,8.7,15.8
Verona|2019-10-05,Verona,2019-10-05,45.4272,10.9922,0.1,14.1,15.3
Genoa|2019-10-05,Genoa,2019-10-05,44.4133,8.9526,0.0,15.6,17.3
Cosenza|2019-10-05,Cosenza,2019-10-05,39.3,16.25,9.5,13.4,17.5
Crotone|2019-10-05,Crotone,2019-10-05,39.0667,17.1167,0.0,24.9,19.4
Spezia|2019-10-05,Spezia,2019-10-05,44.1,9.8333,0.0,12.7,16.8
Fiorentina|2019-10-06,Fiorentina,2019-10-06,43.7805,11.2828,0.0,10.5,16.5
Atalanta|2019-10-06,Atalanta,2019-10-06,45.7091,9.6796,5.0,9.0,14.1
Bologna|2019-10-06,Bologna,2019-10-06,44.4924,11.3094,2.0,14.2,14.8
Roma|2019-10-06,Roma,2019-10-06,41.934,12.4548,0.7,12.6,17.9
Torino|2019-10-06,Torino,2019-10-06,45.0408,7.65,0.1,11.8,14.8
Inter|2019-10-06,Inter,2019-10-06,45.4781,9.124,2.2,16.0,15.5
Cremonese|2019-10-06,Cremonese,2019-10-06,45.1333,10.0333,1.9,16.9,15.7
Salernitana|2019-10-06,Salernitana,2019-10-06,40.678,14.7614,0.2,8.2,19.2
Lazio|2019-10-19,Lazio,2019-10-19,41.934,12.4548,0.0,12.9,16.5
Napoli|2019-10-19,Napoli,2019-10-19,40.8279,14.1931,0.1,12.8,16.8
Juventus|2019-10-19,Juventus,2019-10-19,45.1096,7.6413,1.3,6.4,14.2
Juve Stabia|2019-10-19,Juve Stabia,2019-10-19,40.7056,14.4933,0.0,6.9,18.6
Pescara|2019-10-19,Pescara,2019-10-19,42.45,14.2,0.0,10.8,17.5
Venezia|2019-10-19,Venezia,2019-10-19,45.4408,12.3155,1.3,14.2,17.1
Virtus Entella|2019-10-19,Virtus Entella,2019-10-19,44.35,9.3167,12.4,18.6,17.2
Benevento|2019-10-19,Benevento,2019-10-19,41.1139,14.8031,0.0,10.1,16.4
Sassuolo|2019-10-20,Sassuolo,2019-10-20,44.7,10.6333,0.0,9.9,17.2
Cagliari|2019-10-20,Cagliari,2019-10-20,39.2,9.134,0.0,19.9,23.3
Sampdoria|2019-10-20,Sampdoria,2019-10-20,44.4133,8.9526,47.1,24.4,18.8
Udinese|2019-10-20,Udinese,2019-10-20,46.0792,13.2006,4.6,10.8,17.3
Parma|2019-10-20,Parma,2019-10-20,44.7925,10.3958,0.0,14.8,17.5
Milan|2019-10-20,Milan,2019-10-20,45.4781,9.124,4.2,25.2,17.2
Chievo|2019-10-20,Chievo,2019-10-20,45.4343,10.9938,0.0,19.0,18.4
Pisa|2019-10-20,Pisa,2019-10-20,43.6936,10.3885,1.2,15.9,18.1
Empoli|2019-10-20,Empoli,2019-10-20,43.7167,10.95,0.0,16.6,18.1
Brescia|2019-10-21,Brescia,2019-10-21,45.5381,10.2179,6.5,19.2,18.8
Frosinone|2019-10-21,Frosinone,2019-10-21,41.6333,13.3167,0.0,7.1,19.8
Verona|2019-10-25,Verona,2019-10-25,45.4272,10.9922,0.1,15.3,17.1
Lecce|2019-10-26,Lecce,2019-10-26,40.3667,18.1833,0.0,16.6,19.1
Inter|2019-10-26,Inter,2019-10-26,45.4781,9.124,0.0,9.3,15.2
Genoa|2019-10-26,Genoa,2019-10-26,44.4133,8.9526,0.0,23.9,18.4
Cosenza|2019-10-26,Cosenza,2019-10-26,39.3,16.25,0.1,11.7,16.0
Crotone|2019-10-26,Crotone,2019-10-26,39.0667,17.1167,0.0,16.9,18.6
Pescara|2019-10-26,Pescara,2019-10-26,42.45,14.2,0.0,9.8,16.8
Salernitana|2019-10-26,Salernitana,2019-10-26,40.678,14.7614,0.0,9.5,20.0
Spezia|2019-10-26,Spezia,2019-10-26,44.1,9.8333,0.0,15.5,17.5
Bologna|2019-10-27,Bologna,2019-10-27,44.4924,11.3094,0.0,8.4,15.4
Atalanta|2019-10-27,Atalanta,2019-10-27,45.7091,9.6796,0.0,6.3,15.1
Spal|2019-10-27,Spal,2019-10-27,44.8333,11.6167,0.0,8.6,15.9
Torino|2019-10-27,Torino,2019-10-27,45.0408,7.65,0.0,7.1,14.2
Roma|2019-10-27,Roma,2019-10-27,41.934,12.4548,0.0,12.7,17.1
Fiorentina|2019-10-27,Fiorentina,2019-10-27,43.7805,11.2828,0.0,8.4,16.0
Cremonese|2019-10-27,Cremonese,2019-10-27,45.1333,10.0333,0.0,7.8,15.5
Parma|2019-10-29,Parma,2019-10-29,44.7925,10.3958,3.7,7.3,15.5
Brescia|2019-10-29,Brescia,2019-10-29,45.5381,10.2179,3.2,9.5,14.8
