"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"90221","16-02-23 21:00","Europe","Europa League","2022/2023","Juventus","Nantes","1.33","5.10","12.30","1.07","9.57","1.30","3.72","1.88","2.03","3.24","1.37","6.66","1.12","2.39","1.58"
"90222","16-02-23 21:00","Europe","Europa League","2022/2023","Sevilla","PSV","2.09","3.46","3.81","1.08","8.51","1.38","3.19","2.22","1.74","3.90","1.28","7.97","1.09","1.87","1.94"
"90223","16-02-23 21:00","Europe","Europa League","2022/2023","Sporting CP","Midtjylland","1.31","5.35","12.20","1.03","13.80","1.20","4.79","1.63","2.34","2.52","1.55","4.53","1.22","2.03","1.79"
"90224","16-02-23 18:45","Europe","Europa League","2022/2023","Ajax","Union Berlin","2.14","3.38","3.75","1.08","8.51","1.38","3.19","2.14","1.74","4.22","1.24","8.74","1.08","1.87","1.94"
"90225","16-02-23 18:45","Europe","Europa League","2022/2023","Barcelona","Manchester Utd","1.78","3.85","4.81","1.04","12.20","1.25","4.17","1.81","2.11","3.12","1.39","5.95","1.14","1.73","2.10"
"90226","16-02-23 18:45","Europe","Europa League","2022/2023","Salzburg","AS Roma","3.18","3.08","2.56","1.12","6.91","1.50","2.66","2.52","1.55","5.11","1.18","10.60","1.06","1.98","1.83"
"90227","16-02-23 18:45","Europe","Europa League","2022/2023","Shakhtar Donetsk","Rennes","3.01","3.39","2.48","1.06","10.60","1.31","3.62","2.01","1.90","3.46","1.33","7.12","1.11","1.69","2.17"
"90228","03-11-22 21:00","Europe","Europa League","2022/2023","Arsenal","Zurich","1.16","8.52","19.10","1.02","24.00","1.15","5.85","1.43","2.93","2.11","1.81","3.46","1.33","2.24","1.64"
"90229","03-11-22 21:00","Europe","Europa League","2022/2023","AS Roma","Ludogorets","1.39","5.59","7.63","1.03","15.00","1.22","4.50","1.65","2.30","2.57","1.54","4.48","1.22","1.90","1.90"
"90230","03-11-22 21:00","Europe","Europa League","2022/2023","Betis","HJK","1.38","5.06","9.12","1.05","11.00","1.26","4.00","1.90","2.00","3.06","1.40","6.00","1.14","2.24","1.65"
"90231","03-11-22 21:00","Europe","Europa League","2022/2023","Bodo/Glimt","PSV","2.88","4.14","2.26","1.03","20.00","1.21","4.72","1.62","2.36","2.63","1.51","4.40","1.23","1.58","2.39"
"90232","03-11-22 21:00","Europe","Europa League","2022/2023","Braga","Malmo FF","1.25","7.09","11.50","1.02","23.00","1.16","5.50","1.48","2.75","2.24","1.73","3.67","1.30","1.87","1.94"
"90233","03-11-22 21:00","Europe","Europa League","2022/2023","Dyn. Kyiv","Fenerbahce","4.64","4.02","1.77","1.03","13.80","1.24","4.26","1.73","2.23","2.88","1.44","5.11","1.18","1.69","2.17"
"90234","03-11-22 21:00","Europe","Europa League","2022/2023","Rennes","AEK Larnaca","1.23","7.69","11.60","1.02","26.00","1.14","6.00","1.41","3.00","2.13","1.80","3.43","1.34","1.98","1.83"
"90235","03-11-22 21:00","Europe","Europa League","2022/2023","Royale Union SG","Union Berlin","3.96","3.74","2.01","1.02","9.00","1.29","3.34","2.02","1.92","3.26","1.30","6.05","1.08","1.81","1.95"
"90236","03-11-22 18:45","Europe","Europa League","2022/2023","Feyenoord","Lazio","2.29","3.87","2.98","1.03","20.00","1.17","5.32","1.55","2.53","2.33","1.63","4.22","1.24","1.47","2.69"
"90237","03-11-22 18:45","Europe","Europa League","2022/2023","Midtjylland","Sturm Graz","2.04","3.60","3.83","1.05","11.70","1.26","3.99","1.88","2.03","3.06","1.40","6.17","1.14","1.78","2.04"
"90238","03-11-22 18:45","Europe","Europa League","2022/2023","Monaco","Crvena zvezda","1.51","4.84","6.23","1.03","21.00","1.17","5.32","1.46","2.79","2.23","1.68","3.90","1.27","1.61","2.31"
"90239","03-11-22 18:45","Europe","Europa League","2022/2023","Olympiacos Piraeus","Nantes","3.71","3.70","2.04","1.03","13.80","1.24","4.26","1.80","2.13","3.06","1.40","5.66","1.16","1.74","2.10"
"90240","03-11-22 18:45","Europe","Europa League","2022/2023","Qarabag","Freiburg","2.06","3.88","3.47","1.04","12.30","1.29","3.77","2.02","1.89","3.25","1.36","6.38","1.13","1.74","2.10"
"90241","03-11-22 18:45","Europe","Europa League","2022/2023","Real Sociedad","Manchester Utd","3.85","3.37","2.11","1.08","8.51","1.37","3.19","2.22","1.74","3.90","1.27","7.97","1.09","1.92","1.88"
"90242","03-11-22 18:45","Europe","Europa League","2022/2023","Sheriff Tiraspol","Omonia","2.07","3.31","4.06","1.08","9.00","1.37","3.20","2.35","1.67","4.14","1.25","8.45","1.09","1.98","1.83"
"90243","03-11-22 18:45","Europe","Europa League","2022/2023","Trabzonspor","Ferencvaros","1.68","4.19","5.07","1.03","13.80","1.21","4.61","1.73","2.23","2.70","1.49","5.11","1.18","1.73","2.10"
"90244","27-10-22 21:00","Europe","Europa League","2022/2023","Crvena zvezda","Trabzonspor","1.99","3.68","3.88","1.05","11.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","1.78","2.04"
"90245","27-10-22 21:00","Europe","Europa League","2022/2023","Ferencvaros","Monaco","4.04","3.63","1.97","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.65","2.24"
"90246","27-10-22 21:00","Europe","Europa League","2022/2023","Freiburg","Olympiacos Piraeus","1.44","4.74","7.98","1.03","15.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.98","1.83"
"90247","27-10-22 21:00","Europe","Europa League","2022/2023","HJK","AS Roma","9.18","5.36","1.36","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","2.10","1.74"
"90248","27-10-22 21:00","Europe","Europa League","2022/2023","Manchester Utd","Sheriff Tiraspol","1.09","9.50","26.00","1.02","17.00","1.16","5.50","1.48","2.75","2.24","1.73","3.67","1.30","2.82","1.43"
"90249","27-10-22 21:00","Europe","Europa League","2022/2023","Nantes","Qarabag","2.32","3.50","3.19","1.06","10.00","1.32","3.50","2.13","1.80","3.67","1.30","7.06","1.11","1.78","2.04"
"90250","27-10-22 21:00","Europe","Europa League","2022/2023","Omonia","Real Sociedad","6.90","4.32","1.56","1.02","8.60","1.31","3.20","2.08","1.87","3.48","1.27","6.45","1.06","2.12","1.69"
"90251","27-10-22 21:00","Europe","Europa League","2022/2023","Sturm Graz","Feyenoord","3.37","3.89","2.10","1.03","15.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.65","2.24"
"90252","27-10-22 18:45","Europe","Europa League","2022/2023","AEK Larnaca","Dyn. Kyiv","3.28","3.38","2.33","1.08","9.00","1.41","3.00","2.35","1.67","4.14","1.25","8.45","1.09","1.98","1.83"
"90253","27-10-22 18:45","Europe","Europa League","2022/2023","Fenerbahce","Rennes","2.75","3.44","2.67","1.05","11.70","1.26","3.99","1.88","2.03","3.24","1.36","6.17","1.14","1.74","2.10"
"90254","27-10-22 18:45","Europe","Europa League","2022/2023","Lazio","Midtjylland","1.55","4.58","5.96","1.03","20.00","1.17","5.32","1.55","2.53","2.33","1.63","4.22","1.24","1.62","2.29"
"90255","27-10-22 18:45","Europe","Europa League","2022/2023","Ludogorets","Betis","3.12","3.36","2.42","1.08","9.00","1.37","3.20","2.24","1.73","4.14","1.25","8.45","1.09","1.79","2.02"
"90256","27-10-22 18:45","Europe","Europa League","2022/2023","Malmo FF","Royale Union SG","4.89","3.91","1.75","1.06","10.40","1.32","3.54","2.12","1.81","3.45","1.33","6.96","1.11","1.83","1.98"
"90257","27-10-22 18:45","Europe","Europa League","2022/2023","PSV","Arsenal","3.34","3.65","2.18","1.06","10.40","1.32","3.54","2.12","1.81","3.45","1.33","6.96","1.11","1.66","2.23"
"90258","27-10-22 18:45","Europe","Europa League","2022/2023","Union Berlin","Braga","1.87","3.73","4.41","1.07","9.57","1.37","3.19","2.14","1.74","4.22","1.24","8.74","1.08","1.92","1.88"
"90259","27-10-22 18:45","Europe","Europa League","2022/2023","Zurich","Bodo/Glimt","2.92","3.65","2.41","1.03","15.00","1.23","4.33","1.70","2.20","2.86","1.45","5.41","1.17","1.61","2.31"
"90260","20-10-22 19:00","Europe","Europa League","2022/2023","Arsenal","PSV","1.58","4.30","6.06","1.03","14.00","1.21","4.66","1.72","2.26","2.68","1.50","5.06","1.18","1.69","2.17"
"90261","13-10-22 21:00","Europe","Europa League","2022/2023","Ferencvaros","Crvena zvezda","2.82","3.57","2.53","1.05","11.70","1.26","3.99","1.88","2.03","3.06","1.40","6.17","1.14","1.66","2.23"
"90262","13-10-22 21:00","Europe","Europa League","2022/2023","Lazio","Sturm Graz","1.53","4.47","6.59","1.03","13.80","1.21","4.61","1.63","2.34","2.70","1.49","5.11","1.18","1.83","1.98"
"90263","13-10-22 21:00","Europe","Europa League","2022/2023","Ludogorets","HJK","1.60","4.34","5.68","1.05","11.00","1.29","3.75","1.99","1.91","3.43","1.34","6.54","1.13","1.87","1.94"
"90264","13-10-22 21:00","Europe","Europa League","2022/2023","Manchester Utd","Omonia","1.05","15.00","28.00","1.01","29.00","1.06","10.00","1.23","4.33","1.65","2.30","2.37","1.62","2.42","1.56"
"90265","13-10-22 21:00","Europe","Europa League","2022/2023","PSV","Zurich","1.26","6.27","12.20","1.02","23.00","1.13","6.38","1.43","2.93","2.11","1.81","3.46","1.33","1.83","1.98"
"90266","13-10-22 21:00","Europe","Europa League","2022/2023","Real Sociedad","Sheriff Tiraspol","1.35","5.05","11.10","1.08","9.00","1.34","3.40","2.13","1.80","3.67","1.30","7.06","1.11","2.53","1.52"
"90267","13-10-22 21:00","Europe","Europa League","2022/2023","Trabzonspor","Monaco","4.53","3.86","1.81","1.05","11.00","1.26","4.00","1.90","2.00","3.24","1.37","6.00","1.14","1.69","2.17"
"90268","13-10-22 21:00","Europe","Europa League","2022/2023","Union Berlin","Malmo FF","1.34","5.67","9.18","1.05","11.70","1.24","4.26","1.80","2.13","2.88","1.44","5.66","1.16","2.24","1.65"
"90269","13-10-22 18:45","Europe","Europa League","2022/2023","AEK Larnaca","Fenerbahce","5.49","3.92","1.69","1.07","9.43","1.35","3.30","2.12","1.81","3.65","1.30","7.51","1.10","2.11","1.73"
"90270","13-10-22 18:45","Europe","Europa League","2022/2023","Betis","AS Roma","2.76","3.36","2.69","1.07","9.57","1.34","3.40","2.11","1.81","3.90","1.27","7.97","1.09","1.79","2.02"
"90271","13-10-22 18:45","Europe","Europa League","2022/2023","Bodo/Glimt","Arsenal","5.85","4.92","1.52","1.03","21.00","1.17","5.32","1.46","2.79","2.23","1.68","3.90","1.27","1.62","2.29"
"90272","13-10-22 18:45","Europe","Europa League","2022/2023","Dyn. Kyiv","Rennes","4.10","3.49","2.00","1.07","9.57","1.31","3.62","2.01","1.90","3.57","1.31","7.12","1.11","1.79","2.02"
"90273","13-10-22 18:45","Europe","Europa League","2022/2023","Feyenoord","Midtjylland","1.66","4.31","5.13","1.02","16.00","1.20","4.79","1.58","2.45","2.42","1.59","4.22","1.24","1.58","2.38"
"90274","13-10-22 18:45","Europe","Europa League","2022/2023","Nantes","Freiburg","3.70","3.59","2.07","1.06","10.60","1.31","3.62","2.01","1.90","3.57","1.31","7.12","1.11","1.90","1.90"
"90275","13-10-22 18:45","Europe","Europa League","2022/2023","Qarabag","Olympiacos Piraeus","1.69","4.10","5.12","1.05","11.70","1.24","4.26","1.80","2.13","2.88","1.44","5.66","1.16","1.83","1.98"
"90276","13-10-22 18:45","Europe","Europa League","2022/2023","Royale Union SG","Braga","2.40","3.57","2.99","1.06","10.60","1.29","3.72","2.01","1.90","3.46","1.33","6.66","1.12","1.69","2.17"
"90277","06-10-22 21:00","Europe","Europa League","2022/2023","Arsenal","Bodo/Glimt","1.24","7.48","10.70","1.02","28.00","1.11","6.91","1.34","3.40","1.88","2.03","2.88","1.44","1.78","2.04"
"90278","06-10-22 21:00","Europe","Europa League","2022/2023","AS Roma","Betis","1.75","3.80","5.07","1.05","11.70","1.26","3.99","1.88","2.03","3.24","1.36","6.17","1.14","1.79","2.02"
"90279","06-10-22 21:00","Europe","Europa League","2022/2023","Braga","Royale Union SG","1.93","3.49","4.41","1.07","9.57","1.31","3.62","2.01","1.90","3.46","1.33","7.12","1.11","1.78","2.04"
"90280","06-10-22 21:00","Europe","Europa League","2022/2023","Fenerbahce","AEK Larnaca","1.44","4.60","8.20","1.04","12.30","1.25","4.09","1.92","1.98","3.05","1.40","5.76","1.15","2.04","1.78"
"90281","06-10-22 21:00","Europe","Europa League","2022/2023","Freiburg","Nantes","1.50","4.55","6.99","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.83","1.98"
"90282","06-10-22 21:00","Europe","Europa League","2022/2023","Midtjylland","Feyenoord","2.93","3.57","2.44","1.03","13.80","1.21","4.61","1.63","2.34","2.52","1.55","5.11","1.18","1.55","2.46"
"90283","06-10-22 21:00","Europe","Europa League","2022/2023","Olympiacos Piraeus","Qarabag","2.15","3.47","3.59","1.07","9.57","1.31","3.62","2.01","1.90","3.46","1.33","7.12","1.11","1.83","1.98"
"90284","06-10-22 21:00","Europe","Europa League","2022/2023","Rennes","Dyn. Kyiv","1.45","4.84","7.69","1.03","13.80","1.21","4.61","1.73","2.23","2.70","1.49","5.11","1.18","1.98","1.83"
"90285","06-10-22 18:45","Europe","Europa League","2022/2023","Crvena zvezda","Ferencvaros","1.93","3.68","4.14","1.05","11.70","1.24","4.26","1.80","2.13","3.06","1.40","5.66","1.16","1.69","2.17"
"90286","06-10-22 18:45","Europe","Europa League","2022/2023","HJK","Ludogorets","3.93","3.28","2.12","1.08","8.51","1.37","3.19","2.22","1.74","3.90","1.27","8.74","1.08","1.87","1.94"
"90287","06-10-22 18:45","Europe","Europa League","2022/2023","Malmo FF","Union Berlin","6.20","3.84","1.64","1.07","9.57","1.34","3.40","2.11","1.81","3.57","1.31","7.97","1.09","2.04","1.78"
"90288","06-10-22 18:45","Europe","Europa League","2022/2023","Monaco","Trabzonspor","1.50","4.81","6.47","1.03","19.00","1.17","5.32","1.55","2.53","2.33","1.63","4.22","1.24","1.66","2.23"
"90289","06-10-22 18:45","Europe","Europa League","2022/2023","Omonia","Manchester Utd","17.30","7.14","1.20","1.02","16.00","1.17","5.32","1.50","2.66","2.23","1.68","3.90","1.27","2.24","1.64"
"90290","06-10-22 18:45","Europe","Europa League","2022/2023","Sheriff Tiraspol","Real Sociedad","6.45","3.53","1.69","1.10","7.45","1.43","2.93","2.33","1.63","4.53","1.22","9.43","1.07","2.24","1.64"
"90291","06-10-22 18:45","Europe","Europa League","2022/2023","Sturm Graz","Lazio","4.71","3.83","1.80","1.03","13.80","1.21","4.61","1.63","2.34","2.70","1.49","5.11","1.18","1.61","2.31"
"90292","06-10-22 18:45","Europe","Europa League","2022/2023","Zurich","PSV","4.78","4.11","1.73","1.02","16.00","1.20","4.79","1.58","2.45","2.42","1.59","4.53","1.22","1.65","2.24"
"90293","15-09-22 21:00","Europe","Europa League","2022/2023","AS Roma","HJK","1.18","8.08","17.20","1.02","17.00","1.19","5.00","1.51","2.63","2.26","1.67","3.79","1.29","2.31","1.61"
"90294","15-09-22 21:00","Europe","Europa League","2022/2023","Betis","Ludogorets","1.48","4.62","7.18","1.03","13.80","1.21","4.61","1.73","2.23","2.70","1.49","5.11","1.18","1.79","2.02"
"90295","15-09-22 21:00","Europe","Europa League","2022/2023","Bodo/Glimt","Zurich","1.54","4.61","6.14","1.03","20.00","1.17","5.32","1.50","2.66","2.23","1.68","3.90","1.27","1.62","2.29"
"90296","15-09-22 21:00","Europe","Europa League","2022/2023","Braga","Union Berlin","2.50","3.27","3.07","1.08","8.51","1.37","3.19","2.22","1.74","3.90","1.27","7.97","1.09","1.79","2.02"
"90297","15-09-22 21:00","Europe","Europa League","2022/2023","Dyn. Kyiv","AEK Larnaca","1.76","3.70","5.19","1.07","9.57","1.31","3.62","2.01","1.90","3.57","1.31","7.12","1.11","1.98","1.83"
"90298","15-09-22 21:00","Europe","Europa League","2022/2023","Rennes","Fenerbahce","1.80","3.88","4.58","1.03","13.80","1.21","4.61","1.63","2.34","2.52","1.55","5.11","1.18","1.62","2.29"
"90299","15-09-22 21:00","Europe","Europa League","2022/2023","Royale Union SG","Malmo FF","1.61","4.15","5.87","1.07","9.43","1.35","3.30","2.12","1.81","3.65","1.30","6.96","1.11","1.98","1.83"
"90300","15-09-22 18:45","Europe","Europa League","2022/2023","Feyenoord","Sturm Graz","1.46","4.87","7.09","1.03","15.00","1.19","5.00","1.61","2.38","2.47","1.57","4.48","1.22","1.78","2.04"
"90301","15-09-22 18:45","Europe","Europa League","2022/2023","Midtjylland","Lazio","4.47","3.90","1.81","1.03","13.80","1.24","4.26","1.80","2.13","2.88","1.44","5.66","1.16","1.69","2.17"
"90302","15-09-22 18:45","Europe","Europa League","2022/2023","Monaco","Ferencvaros","1.48","4.87","6.66","1.02","16.00","1.20","4.79","1.55","2.53","2.42","1.59","4.22","1.24","1.69","2.17"
"90303","15-09-22 18:45","Europe","Europa League","2022/2023","Olympiacos Piraeus","Freiburg","3.28","3.38","2.33","1.08","9.00","1.37","3.20","2.24","1.73","3.79","1.29","7.54","1.10","1.83","1.98"
"90304","15-09-22 18:45","Europe","Europa League","2022/2023","Qarabag","Nantes","2.57","3.37","2.89","1.07","9.43","1.35","3.30","2.12","1.81","3.65","1.30","6.96","1.11","1.66","2.23"
"90305","15-09-22 18:45","Europe","Europa League","2022/2023","Real Sociedad","Omonia","1.20","6.99","18.30","1.05","11.70","1.20","4.79","1.63","2.34","2.52","1.55","4.53","1.22","2.46","1.55"
"90306","15-09-22 18:45","Europe","Europa League","2022/2023","Sheriff Tiraspol","Manchester Utd","10.70","6.27","1.28","1.03","13.80","1.20","4.79","1.58","2.45","2.52","1.55","4.53","1.22","2.11","1.73"
"90307","15-09-22 18:45","Europe","Europa League","2022/2023","Trabzonspor","Crvena zvezda","2.30","3.28","3.44","1.07","9.57","1.31","3.62","2.11","1.81","3.57","1.31","7.12","1.11","1.73","2.11"
"90308","08-09-22 21:00","Europe","Europa League","2022/2023","Crvena zvezda","Monaco","3.69","3.47","2.12","1.05","11.70","1.24","4.26","1.80","2.13","2.88","1.44","5.66","1.16","1.66","2.22"
"90309","08-09-22 21:00","Europe","Europa League","2022/2023","Ferencvaros","Trabzonspor","2.38","3.45","3.11","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","6.54","1.13","1.74","2.10"
"90310","08-09-22 21:00","Europe","Europa League","2022/2023","Freiburg","Qarabag","1.42","4.88","8.19","1.05","11.70","1.21","4.61","1.73","2.23","2.70","1.49","5.11","1.18","1.98","1.83"
"90311","08-09-22 21:00","Europe","Europa League","2022/2023","Lazio","Feyenoord","1.94","3.85","3.93","1.03","18.00","1.17","5.32","1.55","2.53","2.33","1.63","4.22","1.24","1.56","2.42"
"90312","08-09-22 21:00","Europe","Europa League","2022/2023","Manchester Utd","Real Sociedad","1.56","4.34","6.24","1.03","14.00","1.21","4.66","1.72","2.26","2.68","1.50","5.06","1.18","1.73","2.11"
"90313","08-09-22 21:00","Europe","Europa League","2022/2023","Nantes","Olympiacos Piraeus","2.41","3.29","3.20","1.07","9.57","1.34","3.40","2.11","1.81","3.57","1.31","7.97","1.09","1.73","2.11"
"90314","08-09-22 21:00","Europe","Europa League","2022/2023","Omonia","Sheriff Tiraspol","2.45","3.16","3.27","1.11","6.91","1.55","2.53","2.70","1.49","5.66","1.16","11.80","1.05","2.11","1.73"
"90315","08-09-22 21:00","Europe","Europa League","2022/2023","Sturm Graz","Midtjylland","2.95","3.39","2.52","1.06","10.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","1.62","2.29"
"90316","08-09-22 18:45","Europe","Europa League","2022/2023","AEK Larnaca","Rennes","5.03","4.06","1.70","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","1.98","1.83"
"90317","08-09-22 18:45","Europe","Europa League","2022/2023","Fenerbahce","Dyn. Kyiv","1.60","4.27","5.85","1.07","9.43","1.35","3.30","2.12","1.81","3.65","1.30","6.96","1.11","2.04","1.78"
"90318","08-09-22 18:45","Europe","Europa League","2022/2023","HJK","Betis","6.06","4.15","1.60","1.05","11.70","1.26","3.99","1.88","2.03","3.24","1.36","6.17","1.14","1.98","1.83"
"90319","08-09-22 18:45","Europe","Europa League","2022/2023","Ludogorets","AS Roma","6.00","4.10","1.61","1.05","11.70","1.26","3.99","1.88","2.03","3.24","1.36","6.17","1.14","1.92","1.88"
"90320","08-09-22 18:45","Europe","Europa League","2022/2023","Malmo FF","Braga","3.29","3.50","2.27","1.07","9.43","1.35","3.30","2.12","1.81","3.65","1.30","6.96","1.11","1.78","2.04"
"90321","08-09-22 18:45","Europe","Europa League","2022/2023","PSV","Bodo/Glimt","1.37","5.86","7.59","1.02","27.00","1.13","6.38","1.37","3.19","2.01","1.90","3.06","1.40","1.65","2.24"
"90322","08-09-22 18:45","Europe","Europa League","2022/2023","Union Berlin","Royale Union SG","1.63","4.31","5.46","1.05","11.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","1.98","1.83"
"90323","08-09-22 18:45","Europe","Europa League","2022/2023","Zurich","Arsenal","11.80","7.00","1.24","1.02","23.00","1.15","5.85","1.46","2.79","2.14","1.74","3.57","1.31","1.87","1.94"
"90029","18-05-22 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Rangers","2.32","3.37","3.29","1.05","10.90","1.28","3.80","1.97","1.93","3.40","1.34","6.54","1.13","1.66","2.22"
"90030","05-05-22 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","West Ham","2.79","3.51","2.58","1.03","14.10","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.56","2.43"
"90031","05-05-22 21:00","Europe","Europa League","2021/2022","Rangers","RB Leipzig","3.42","3.73","2.12","1.04","12.00","1.28","3.80","1.85","2.07","3.18","1.38","6.06","1.14","1.66","2.22"
"90032","28-04-22 21:00","Europe","Europa League","2021/2022","RB Leipzig","Rangers","1.41","4.84","8.86","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.82","2.00"
"90033","28-04-22 21:00","Europe","Europa League","2021/2022","West Ham","Eintracht Frankfurt","1.91","3.56","4.42","1.05","10.90","1.28","3.80","1.97","1.93","3.40","1.34","6.54","1.13","1.69","2.18"
"90034","14-04-22 21:00","Europe","Europa League","2021/2022","Barcelona","Eintracht Frankfurt","1.38","5.38","8.45","1.03","18.00","1.17","5.38","1.49","2.69","2.31","1.64","3.87","1.28","1.70","2.15"
"90035","14-04-22 21:00","Europe","Europa League","2021/2022","Lyon","West Ham","2.57","3.44","2.84","1.05","10.70","1.29","3.76","1.86","2.05","3.21","1.37","6.12","1.14","1.63","2.28"
"90036","14-04-22 21:00","Europe","Europa League","2021/2022","Rangers","Braga","2.05","3.56","3.80","1.07","9.68","1.37","3.23","2.20","1.75","3.87","1.28","7.90","1.09","1.83","1.98"
"90037","14-04-22 18:45","Europe","Europa League","2021/2022","Atalanta","RB Leipzig","2.86","3.68","2.44","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.52","2.51"
"90038","07-04-22 21:00","Europe","Europa League","2021/2022","Braga","Rangers","2.24","3.47","3.37","1.06","9.78","1.36","3.26","2.17","1.77","3.83","1.28","7.83","1.09","1.82","2.00"
"90039","07-04-22 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Barcelona","4.68","3.90","1.79","1.04","12.00","1.26","4.08","1.77","2.17","3.00","1.41","5.55","1.16","1.65","2.24"
"90040","07-04-22 21:00","Europe","Europa League","2021/2022","West Ham","Lyon","2.06","3.71","3.61","1.05","10.90","1.28","3.80","1.97","1.93","3.40","1.34","6.54","1.13","1.69","2.18"
"90041","07-04-22 18:45","Europe","Europa League","2021/2022","RB Leipzig","Atalanta","1.79","3.84","4.71","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.65","2.24"
"90042","17-03-22 21:00","Europe","Europa League","2021/2022","Eintracht Frankfurt","Betis","1.96","4.36","3.43","1.02","16.30","1.21","4.71","1.60","2.39","2.47","1.57","4.44","1.22","1.52","2.51"
"90043","17-03-22 21:00","Europe","Europa League","2021/2022","Lyon","FC Porto","2.07","3.85","3.48","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.56","2.43"
"90044","17-03-22 21:00","Europe","Europa League","2021/2022","West Ham","Sevilla","2.27","3.31","3.46","1.10","7.61","1.45","2.85","2.29","1.66","4.44","1.22","9.25","1.07","1.94","1.86"
"90045","17-03-22 18:45","Europe","Europa League","2021/2022","Bayer Leverkusen","Atalanta","2.51","3.87","2.68","1.02","16.30","1.19","4.89","1.56","2.50","2.47","1.57","4.44","1.22","1.49","2.60"
"90046","17-03-22 18:45","Europe","Europa League","2021/2022","Crvena zvezda","Rangers","2.27","3.61","3.20","1.04","11.80","1.29","3.76","1.86","2.05","3.21","1.37","6.60","1.12","1.68","2.19"
"90047","17-03-22 18:45","Europe","Europa League","2021/2022","Galatasaray","Barcelona","7.59","5.72","1.38","1.02","16.10","1.20","4.84","1.57","2.47","2.49","1.56","4.49","1.22","1.76","2.07"
"90048","17-03-22 18:45","Europe","Europa League","2021/2022","Monaco","Braga","1.42","5.19","7.59","1.02","16.10","1.20","4.84","1.62","2.37","2.49","1.56","4.49","1.22","1.72","2.13"
"90049","10-03-22 21:00","Europe","Europa League","2021/2022","Atalanta","Bayer Leverkusen","2.05","3.69","3.67","1.02","16.30","1.19","4.89","1.60","2.39","2.47","1.57","5.01","1.19","1.52","2.51"
"90050","10-03-22 21:00","Europe","Europa League","2021/2022","Barcelona","Galatasaray","1.16","8.99","18.00","1.02","29.00","1.10","7.37","1.34","3.37","1.90","2.01","2.91","1.43","1.94","1.86"
"90051","10-03-22 21:00","Europe","Europa League","2021/2022","Braga","Monaco","3.58","3.39","2.19","1.05","10.90","1.28","3.80","1.97","1.93","3.18","1.38","6.54","1.13","1.66","2.22"
"90052","10-03-22 21:00","Europe","Europa League","2021/2022","Rangers","Crvena zvezda","1.81","3.42","5.36","1.06","9.78","1.33","3.48","2.07","1.84","3.83","1.28","7.83","1.09","1.83","1.98"
"90053","10-03-22 18:45","Europe","Europa League","2021/2022","Sevilla","West Ham","2.10","3.16","4.18","1.11","7.07","1.45","2.85","2.38","1.61","4.44","1.22","10.40","1.06","1.94","1.86"
"90054","09-03-22 18:45","Europe","Europa League","2021/2022","Betis","Eintracht Frankfurt","1.99","4.01","3.59","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.55","2.46"
"90055","09-03-22 18:45","Europe","Europa League","2021/2022","FC Porto","Lyon","2.03","3.99","3.47","1.03","14.10","1.21","4.71","1.70","2.28","2.65","1.50","5.01","1.19","1.55","2.46"
"90056","24-02-22 21:00","Europe","Europa League","2021/2022","Betis","Zenit","1.87","4.08","3.99","1.03","18.00","1.17","5.43","1.48","2.72","2.19","1.71","3.83","1.28","1.44","2.78"
"90057","24-02-22 21:00","Europe","Europa League","2021/2022","Braga","Sheriff Tiraspol","1.48","4.30","8.19","1.05","10.90","1.23","4.35","1.85","2.07","3.00","1.41","6.06","1.14","1.87","1.93"
"90058","24-02-22 21:00","Europe","Europa League","2021/2022","Napoli","Barcelona","2.89","3.48","2.51","1.04","12.00","1.23","4.35","1.77","2.17","2.83","1.45","5.55","1.16","1.59","2.36"
"90059","24-02-22 21:00","Europe","Europa League","2021/2022","Rangers","Dortmund","4.27","4.27","1.78","1.03","18.00","1.14","5.98","1.45","2.85","2.10","1.77","3.83","1.28","1.44","2.78"
